text,register
τὴν δὲ μετ’ Ἀλκμήνην ἴδον Ἀμφιτρύωνος ἄκοιτιν ἥ ῥ’ Ἡρακλῆα θρασυμέμνονα θυμολέοντα γείνατ’ ἐν ἀγκοίνῃσι Διὸς μεγάλοιο μιγεῖσα,speech
καὶ Μεγάρην Κρείοντος ὑπερθύμοιο θύγατρα τὴν ἔχεν Ἀμφιτρύωνος υἱὸς μένος αἰὲν ἀτειρής,speech
μητέρα τ’ Οἰδιπόδαο ἴδον καλὴν Ἐπικάστην ἣ μέγα ἔργον ἔρεξεν ἀιδρείῃσι νόοιο γημαμένη ᾧ υἷι,speech
ὁ δ’ ὃν πατέρ’ ἐξεναρίξας γῆμεν,speech
ἄφαρ δ’ ἀνάπυστα θεοὶ θέσαν ἀνθρώποισιν,speech
ἀλλ’ ὁ μὲν ἐν Θήβῃ πολυηράτῳ ἄλγεα πάσχων Καδμείων ἤνασσε θεῶν ὀλοὰς διὰ βουλάς,speech
ἡ δ’ ἔβη εἰς Ἀίδαο πυλάρταο κρατεροῖο ἁψαμένη βρόχον αἰπὺν ἀφ’ ὑψηλοῖο μελάθρου ᾧ ἄχεϊ σχομένη,speech
τῷ δ’ ἄλγεα κάλλιπ’ ὀπίσσω πολλὰ μάλ’ ὅσσα τε μητρὸς Ἐρινύες ἐκτελέουσιν,speech
καὶ Χλῶριν εἶδον περικαλλέα τήν ποτε Νηλεὺς γῆμεν ἑὸν διὰ κάλλος ἐπεὶ πόρε μυρία ἕδνα ὁπλοτάτην κούρην Ἀμφίονος Ἰασίδαο ὅς ποτ’ ἐν Ὀρχομενῷ Μινυείῳ ἶφι ἄνασσεν,speech
ἡ δὲ Πύλου βασίλευε τέκεν δέ οἱ ἀγλαὰ τέκνα Νέστορά τε χρόνιον τε Περικλύμενόν τ’ ἀγέρωχον,speech
τοῖσι δ’ ἐπ’ ἰφθίμην Πηρὼ τέκε θαῦμα βροτοῖσι τὴν πάντες μνώοντο περικτίται,speech
οὐδ’ ἄρα Νηλεὺς τῷ ἐδίδου ὃς μὴ ἕλικας βόας εὐρυμετώπους ἐκ Φυλάκης ἐλάσειε βίης Ἰφικληείης ἀργαλέας,speech
τὰς δ’ οἶος ὑπέσχετο μάντις ἀμύμων ἐξελάαν,speech
χαλεπὴ δὲ θεοῦ κατὰ μοῖρα πέδησε δεσμοί τ’ ἀργαλέοι καὶ βουκόλοι ἀγροιῶται,speech
ἀλλ’ ὅτε δὴ μῆνές τε καὶ ἡμέραι ἐξετελεῦντο ἂψ περιτελλομένου ἔτεος καὶ ἐπήλυθον ὧραι καὶ τότε δή μιν ἔλυσε βίη Ἰφικληείη θέσφατα πάντ’ εἰπόντα,speech
Διὸς δ’ ἐτελείετο βουλή,speech
καὶ Λήδην εἶδον τὴν Τυνδαρέου παράκοιτιν ἥ ῥ’ ὑπὸ Τυνδαρέῳ κρατερόφρονε γείνατο παῖδε Κάστορά θ’ ἱππόδαμον καὶ πὺξ ἀγαθὸν Πολυδεύκεα τοὺς ἄμφω ζωοὺς κατέχει φυσίζοος αἶα,speech
οἳ καὶ νέρθεν γῆς τιμὴν πρὸς Ζηνὸς ἔχοντες ἄλλοτε μὲν ζώουσ’ ἑτερήμεροι ἄλλοτε δ’ αὖτε τεθνᾶσιν,speech
τιμὴν δὲ λελόγχασιν ἶσα θεοῖσι,speech
τὴν δὲ μετ’ Ἰφιμέδειαν Ἀλωῆος παράκοιτιν εἴσιδον ἣ δὴ φάσκε Ποσειδάωνι μιγῆναι καί ῥ’ ἔτεκεν δύο παῖδε μινυνθαδίω δ’ ἐγενέσθην Ὦτόν τ’ ἀντίθεον τηλεκλειτόν τ’ Ἐφιάλτην οὓς δὴ μηκίστους θρέψε ζείδωρος ἄρουρα καὶ πολὺ καλλίστους μετά γε κλυτὸν Ὠρίωνα,speech
ἐννέωροι γὰρ τοί γε καὶ ἐννεαπήχεες ἦσαν εὖρος ἀτὰρ μῆκός γε γενέσθην ἐννεόργυιοι,speech
οἵ ῥα καὶ ἀθανάτοισιν ἀπειλήτην ἐν Ὀλύμπῳ φυλόπιδα στήσειν πολυάικος πολέμοιο,speech
Ὄσσαν ἐπ’ Οὐλύμπῳ μέμασαν θέμεν αὐτὰρ ἐπ’ Ὄσσῃ Πήλιον εἰνοσίφυλλον ἵν’ οὐρανὸς ἀμβατὸς εἴη,speech
καί νύ κεν ἐξετέλεσσαν εἰ ἥβης μέτρον ἵκοντο,speech
ἀλλ’ ὄλεσεν Διὸς υἱός ὃν ἠύκομος τέκε Λητώ ἀμφοτέρω πρίν σφωιν ὑπὸ κροτάφοισιν ἰούλους ἀνθῆσαι πυκάσαι τε γένυς ἐυανθέι λάχνῃ,speech
Φαίδρην τε Πρόκριν τε ἴδον καλήν τ’ Ἀριάδνην κούρην Μίνωος ὀλοόφρονος ἥν ποτε Θησεὺς ἐκ Κρήτης ἐς γουνὸν Ἀθηνάων ἱεράων ἦγε μέν οὐδ’ ἀπόνητο,speech
πάρος δέ μιν Ἄρτεμις ἔκτα Δίῃ ἐν ἀμφιρύτῃ Διονύσου μαρτυρίῃσιν,speech
Μαῖράν τε Κλυμένην τε ἴδον στυγερήν τ’ Ἐριφύλην ἣ χρυσὸν φίλου ἀνδρὸς ἐδέξατο τιμήεντα,speech
πάσας δ’ οὐκ ἂν ἐγὼ μυθήσομαι οὐδ’ ὀνομήνω ὅσσας ἡρώων ἀλόχους ἴδον ἠδὲ θύγατρας,speech
πρὶν γάρ κεν καὶ νὺξ φθῖτ’ ἄμβροτος,speech
ἀλλὰ καὶ ὥρη εὕδειν ἢ ἐπὶ νῆα θοὴν ἐλθόντ’ ἐς ἑταίρους ἢ αὐτοῦ,speech
πομπὴ δὲ θεοῖς ὑμῖν τε μελήσει,speech
ὣς ἔφαθ’ οἱ δ’ ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ κηληθμῷ δ’ ἔσχοντο κατὰ μέγαρα σκιόεντα,narrative
τοῖσιν δ’ Ἀρήτη λευκώλενος ἤρχετο μύθων,narrative
Φαίηκες πῶς ὔμμιν ἀνὴρ ὅδε φαίνεται εἶναι εἶδός τε μέγεθός τε ἰδὲ φρένας ἔνδον ἐίσας,speech
ξεῖνος δ’ αὖτ’ ἐμός ἐστιν ἕκαστος δ’ ἔμμορε τιμῆς,speech
τῷ μὴ ἐπειγόμενοι ἀποπέμπετε μηδὲ τὰ δῶρα οὕτω χρηίζοντι κολούετε,speech
πολλὰ γὰρ ὑμῖν κτήματ’ ἐνὶ μεγάροισι θεῶν ἰότητι κέονται,speech
τοῖσι δὲ καὶ μετέειπε γέρων ἥρως Ἐχένηος ὃς δὴ Φαιήκων ἀνδρῶν προγενέστερος ἦεν,narrative
ὦ φίλοι οὐ μὰν ἧμιν ἀπὸ σκοποῦ οὐδ’ ἀπὸ δόξης μυθεῖται βασίλεια περίφρων,speech
ἀλλὰ πίθεσθε,speech
Ἀλκινόου δ’ ἐκ τοῦδ’ ἔχεται ἔργον τε ἔπος τε,speech
τὸν δ’ αὖτ’ Ἀλκίνοος ἀπαμείβετο φώνησέν τε,narrative
τοῦτο μὲν οὕτω δὴ ἔσται ἔπος αἴ κεν ἐγώ γε ζωὸς Φαιήκεσσι φιληρέτμοισιν ἀνάσσω,speech
ξεῖνος δὲ τλήτω μάλα περ νόστοιο χατίζων ἔμπης οὖν ἐπιμεῖναι ἐς αὔριον εἰς ὅ κε πᾶσαν δωτίνην τελέσω,speech
πομπὴ δ’ ἄνδρεσσι μελήσει πᾶσι μάλιστα δ’ ἐμοί,speech
τοῦ γὰρ κράτος ἔστ’ ἐνὶ δήμῳ,speech
τὸν δ’ ἀπαμειβόμενος προσέφη πολύμητις Ὀδυσσεύς,narrative
Ἀλκίνοε κρεῖον πάντων ἀριδείκετε λαῶν εἴ με καὶ εἰς ἐνιαυτὸν ἀνώγοιτ’ αὐτόθι μίμνειν πομπὴν δ’ ὀτρύνοιτε καὶ ἀγλαὰ δῶρα διδοῖτε καὶ κε τὸ βουλοίμην καί κεν πολὺ κέρδιον εἴη πλειοτέρῃ σὺν χειρὶ φίλην ἐς πατρίδ’ ἱκέσθαι,speech
καί κ’ αἰδοιότερος καὶ φίλτερος ἀνδράσιν εἴην πᾶσιν ὅσοι μ’ Ἰθάκηνδε ἰδοίατο νοστήσαντα,speech
τὸν δ’ αὖτ’ Ἀλκίνοος ἀπαμείβετο φώνησέν τε,narrative
ὦ Ὀδυσεῦ τὸ μὲν οὔ τί σ’ ἐίσκομεν εἰσορόωντες ἠπεροπῆά τ’ ἔμεν καὶ ἐπίκλοπον οἷά τε πολλοὺς βόσκει γαῖα μέλαινα πολυσπερέας ἀνθρώπους ψεύδεά τ’ ἀρτύνοντας ὅθεν κέ τις οὐδὲ ἴδοιτο,speech
σοὶ δ’ ἔπι μὲν μορφὴ ἐπέων ἔνι δὲ φρένες ἐσθλαί,speech
μῦθον δ’ ὡς ὅτ’ ἀοιδὸς ἐπισταμένως κατέλεξας πάντων τ’ Ἀργείων σέο τ’ αὐτοῦ κήδεα λυγρά,speech
ἀλλ’ ἄγε μοι τόδε εἰπὲ καὶ ἀτρεκέως κατάλεξον εἴ τινας ἀντιθέων ἑτάρων ἴδες οἵ τοι ἅμ’ αὐτῷ Ἴλιον εἰς ἅμ’ ἕποντο καὶ αὐτοῦ πότμον ἐπέσπον,speech
νὺξ δ’ ἥδε μάλα μακρή ἀθέσφατος,speech
οὐδέ πω ὥρη εὕδειν ἐν μεγάρῳ σὺ δέ μοι λέγε θέσκελα ἔργα,speech
καί κεν ἐς ἠῶ δῖαν ἀνασχοίμην ὅτε μοι σὺ τλαίης ἐν μεγάρῳ τὰ σὰ κήδεα μυθήσασθαι,speech
τὸν δ’ ἀπαμειβόμενος προσέφη πολύμητις Ὀδυσσεύς,narrative
Ἀλκίνοε κρεῖον πάντων ἀριδείκετε λαῶν ὥρη μὲν πολέων μύθων ὥρη δὲ καὶ ὕπνου,speech
εἰ δ’ ἔτ’ ἀκουέμεναί γε λιλαίεαι οὐκ ἂν ἐγώ γε τούτων σοι φθονέοιμι καὶ οἰκτρότερ’ ἄλλ’ ἀγορεύειν κήδε’ ἐμῶν ἑτάρων οἳ δὴ μετόπισθεν ὄλοντο οἳ Τρώων μὲν ὑπεξέφυγον στονόεσσαν ἀυτήν ἐν νόστῳ δ’ ἀπόλοντο κακῆς ἰότητι γυναικός,speech
αὐτὰρ ἐπεὶ ψυχὰς μὲν ἀπεσκέδασ’ ἄλλυδις ἄλλῃ ἁγνὴ Περσεφόνεια γυναικῶν θηλυτεράων ἦλθε δ’ ἐπὶ ψυχὴ Ἀγαμέμνονος Ἀτρεΐδαο ἀχνυμένη,speech
περὶ δ’ ἄλλαι ἀγηγέραθ’ ὅσσοι ἅμ’ αὐτῷ οἴκῳ ἐν Αἰγίσθοιο θάνον καὶ πότμον ἐπέσπον,speech
ἔγνω δ’ αἶψ’ ἔμ’ ἐκεῖνος ἐπεὶ πίεν αἷμα κελαινόν,speech
κλαῖε δ’ ὅ γε λιγέως θαλερὸν κατὰ δάκρυον εἴβων πιτνὰς εἰς ἐμὲ χεῖρας ὀρέξασθαι μενεαίνων,speech
ἀλλ’ οὐ γάρ οἱ ἔτ’ ἦν ἲς ἔμπεδος οὐδέ τι κῖκυς οἵη περ πάρος ἔσκεν ἐνὶ γναμπτοῖσι μέλεσσι,speech
τὸν μὲν ἐγὼ δάκρυσα ἰδὼν ἐλέησά τε θυμῷ καί μιν φωνήσας ἔπεα πτερόεντα προσηύδων,speech
Ἀτρεΐδη κύδιστε ἄναξ ἀνδρῶν Ἀγάμεμνον τίς νύ σε κὴρ ἐδάμασσε τανηλεγέος θανάτοιο,speech
ἦε σέ γ’ ἐν νήεσσι Ποσειδάων ἐδάμασσεν ὄρσας ἀργαλέων ἀνέμων ἀμέγαρτον ἀυτμήν,speech
ἦέ σ’ ἀνάρσιοι ἄνδρες ἐδηλήσαντ’ ἐπὶ χέρσου βοῦς περιταμνόμενον ἠδ’ οἰῶν πώεα καλά ἠὲ περὶ πτόλιος μαχεούμενον ἠδὲ γυναικῶν,speech
ὣς ἐφάμην ὁ δέ μ’ αὐτίκ’ ἀμειβόμενος προσέειπε,speech
διογενὲς Λαερτιάδη πολυμήχαν’ Ὀδυσσεῦ οὔτ’ ἐμέ γ’ ἐν νήεσσι Ποσειδάων ἐδάμασσεν ὄρσας ἀργαλέων ἀνέμων ἀμέγαρτον ἀυτμήν οὔτε μ’ ἀνάρσιοι ἄνδρες ἐδηλήσαντ’ ἐπὶ χέρσου ἀλλά μοι Αἴγισθος τεύξας θάνατόν τε μόρον τε ἔκτα σὺν οὐλομένῃ ἀλόχῳ οἶκόνδε καλέσσας δειπνίσσας ὥς τίς τε κατέκτανε βοῦν ἐπὶ φάτνῃ,speech
ὣς θάνον οἰκτίστῳ θανάτῳ,speech
περὶ δ’ ἄλλοι ἑταῖροι νωλεμέως κτείνοντο σύες ὣς ἀργιόδοντες οἵ ῥά τ’ ἐν ἀφνειοῦ ἀνδρὸς μέγα δυναμένοιο ἢ γάμῳ ἢ ἐράνῳ ἢ εἰλαπίνῃ τεθαλυίῃ,speech
ἤδη μὲν πολέων φόνῳ ἀνδρῶν ἀντεβόλησας μουνὰξ κτεινομένων καὶ ἐνὶ κρατερῇ ὑσμίνῃ,speech
ἀλλά κε κεῖνα μάλιστα ἰδὼν ὀλοφύραο θυμῷ ὡς ἀμφὶ κρητῆρα τραπέζας τε πληθούσας κείμεθ’ ἐνὶ μεγάρῳ δάπεδον δ’ ἅπαν αἵματι θῦεν,speech
οἰκτροτάτην δ’ ἤκουσα ὄπα Πριάμοιο θυγατρός Κασσάνδρης τὴν κτεῖνε Κλυταιμνήστρη δολόμητις ἀμφ’ ἐμοί αὐτὰρ ἐγὼ ποτὶ γαίῃ χεῖρας ἀείρων βάλλον ἀποθνήσκων περὶ φασγάνῳ,speech
ἡ δὲ κυνῶπις νοσφίσατ’ οὐδέ μοι ἔτλη ἰόντι περ εἰς Ἀίδαο χερσὶ κατ’ ὀφθαλμοὺς ἑλέειν σύν τε στόμ’ ἐρεῖσαι,speech
ὣς οὐκ αἰνότερον καὶ κύντερον ἄλλο γυναικός ἥ τις δὴ τοιαῦτα μετὰ φρεσὶν ἔργα βάληται,speech
οἷον δὴ καὶ κείνη ἐμήσατο ἔργον ἀεικές κουριδίῳ τεύξασα πόσει φόνον,speech
ἦ τοι ἔφην γε ἀσπάσιος παίδεσσιν ἰδὲ δμώεσσιν ἐμοῖσιν οἴκαδ’ ἐλεύσεσθαι,speech
ἡ δ’ ἔξοχα λυγρὰ ἰδυῖα οἷ τε κατ’ αἶσχος ἔχευε καὶ ἐσσομένῃσιν ὀπίσσω θηλυτέρῃσι γυναιξί καὶ ἥ κ’ ἐυεργὸς ἔῃσιν,speech
ὣς ἔφατ’ αὐτὰρ ἐγώ μιν ἀμειβόμενος προσέειπον,speech
ὢ πόποι ἦ μάλα δὴ γόνον Ἀτρέος εὐρύοπα Ζεὺς ἐκπάγλως ἤχθηρε γυναικείας διὰ βουλὰς ἐξ ἀρχῆς,speech
Ἑλένης μὲν ἀπωλόμεθ’ εἵνεκα πολλοί σοὶ δὲ Κλυταιμνήστρη δόλον ἤρτυε τηλόθ’ ἐόντι,speech
ὣς ἐφάμην ὁ δέ μ’ αὐτίκ’ ἀμειβόμενος προσέειπε,speech
τῷ νῦν μή ποτε καὶ σὺ γυναικί περ ἤπιος εἶναι,speech
μή οἱ μῦθον ἅπαντα πιφαυσκέμεν ὅν κ’ ἐὺ εἰδῇς ἀλλὰ τὸ μὲν φάσθαι τὸ δὲ καὶ κεκρυμμένον εἶναι,speech
ἀλλ’ οὐ σοί γ’ Ὀδυσεῦ φόνος ἔσσεται ἔκ γε γυναικός,speech
λίην γὰρ πινυτή τε καὶ εὖ φρεσὶ μήδεα οἶδε κούρη Ἰκαρίοιο περίφρων Πηνελόπεια,speech
ἦ μέν μιν νύμφη γε νέην κατελείπομεν ἡμεῖς ἐρχόμενοι πόλεμόνδε,speech
πάϊς δέ οἱ ἦν ἐπὶ μαζῷ νήπιος ὅς που νῦν γε μετ’ ἀνδρῶν ἵζει ἀριθμῷ ὄλβιος,speech
ἦ γὰρ τόν γε πατὴρ φίλος ὄψεται ἐλθών καὶ κεῖνος πατέρα προσπτύξεται ἣ θέμις ἐστίν,speech
ἡ δ’ ἐμὴ οὐδέ περ υἷος ἐνιπλησθῆναι ἄκοιτις ὀφθαλμοῖσιν ἔασε,speech
πάρος δέ με πέφνε καὶ αὐτόν,speech
ἄλλο δέ τοι ἐρέω σὺ δ’ ἐνὶ φρεσὶ βάλλεο σῇσιν,speech
κρύβδην μηδ’ ἀναφανδά φίλην ἐς πατρίδα γαῖαν νῆα κατισχέμεναι,speech
ἐπεὶ οὐκέτι πιστὰ γυναιξίν,speech
ἀλλ’ ἄγε μοι τόδε εἰπὲ καὶ ἀτρεκέως κατάλεξον εἴ που ἔτι ζώοντος ἀκούετε παιδὸς ἐμοῖο ἤ που ἐν Ὀρχομενῷ ἢ ἐν Πύλῳ ἠμαθόεντι ἤ που πὰρ Μενελάῳ ἐνὶ Σπάρτῃ εὐρείῃ,speech
οὐ γάρ πω τέθνηκεν ἐπὶ χθονὶ δῖος Ὀρέστης,speech
ὣς ἔφατ’ αὐτὰρ ἐγώ μιν ἀμειβόμενος προσέειπον,speech
Ἀτρεΐδη τί με ταῦτα διείρεαι,speech
